Start,End,Description,Address,Lat,Lon,Neighborhood
,2015-07-07T01:30:00.000-04:00,"CRIM'L MISCH-DEFACE WITH SPRAY-PAINT, MARKING",2300 BLK N 3RD ST,40.282326,-76.897555,uptown
,2015-07-06T22:57:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1900 BLK MARKET ST,40.268583,-76.861152,allison-hill
,2015-07-06T22:51:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,2300 BLK N FRONT ST,40.281196,-76.9012777,uptown
,2015-07-06T21:55:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,2300 BLK KENSINGTON ST,40.2646439,-76.850013,allison-hill
2015-07-06T20:00:00.000-04:00,2015-07-06T21:00:00.000-04:00,FORGERY-ALTER WRITING,2000 BLK N 6TH ST,40.2799747,-76.8905979,midtown
,2015-07-06T20:51:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",HALL MANOR,40.2497735,-76.855845,allison-hill
,2015-07-06T20:07:00.000-04:00,DRIVING WITHOUT A LICENSE,HAMILTON ST & N 6TH ST,40.2757561,-76.8879723,midtown
,2015-07-06T18:51:00.000-04:00,PUBLIC DRUNKENESS,300 BLK S CAMERON ST,,,
,2015-07-06T17:14:00.000-04:00,DRG LIC SUS/REV PURS TO SEC 3731/1547B1,1000 BLK S 17TH ST,40.275049,-76.868795,allison-hill
,2015-07-06T16:38:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,900 BLK HERR ST,40.272093,-76.87924,
,2015-07-06T15:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,JEFFERSON ST & MACLAY ST,40.2808447,-76.8891248,
,2015-07-06T13:20:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1600 BLK VERBEKE ST,40.2767219,-76.8708919,allison-hill
2015-07-06T11:11:00.000-04:00,2015-07-06T11:15:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK WALNUT ST,40.2616797,-76.882249,downtown
,2015-07-06T11:11:00.000-04:00,DISREGARD RED SIGNAL,N 2ND ST & WALNUT ST,40.2605158,-76.8832401,downtown
,2015-07-06T11:00:00.000-04:00,VEHICLE TURNING LEFT,DERRY ST & S 13TH ST,40.2630583,-76.8687651,allison-hill
2015-07-05T23:30:00.000-04:00,2015-07-06T10:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1200 BLK DERRY ST,40.263611,-76.871111,allison-hill
,2015-07-06T09:50:00.000-04:00,ABANDONING VEH ON HIGHWAY,3100 BLK N 2ND ST,40.2970778,-76.9033657,uptown
,2015-07-06T09:40:00.000-04:00,ABANDONING VEH ON HIGHWAY,LEXINGTON ST & REELS LA,40.2871699,-76.8944446,uptown
,2015-07-06T08:50:00.000-04:00,ABANDONING VEH ON HIGHWAY,S 17TH ST & SUMNER RD,40.251507,-76.8570676,allison-hill
,2015-07-06T08:35:00.000-04:00,ABANDONING VEH ON HIGHWAY,1300 BLK ROLLESTON ST,40.250079,-76.854097,allison-hill
,2015-07-06T08:20:00.000-04:00,ABANDONING VEH ON HIGHWAY,500 BLK S 16TH ST,40.2708016,-76.8681385,allison-hill
2015-07-05T22:30:00.000-04:00,2015-07-06T05:50:00.000-04:00,BURGLARY- ENTERS STRUCTURE WITH PERSON PRESENT,3200 BLK N 2ND ST,40.2985929,-76.903082,uptown
,2015-07-06T03:40:00.000-04:00,CR CONSP ENG/35 780-113 A16 INTENTIONALLY POSS CON,S 14TH ST & VERNON ST,40.2640794,-76.8669564,allison-hill
,2015-07-06T02:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1900 BLK KENSINGTON ST,40.2621093,-76.8582821,allison-hill
,2015-07-06T01:30:00.000-04:00,DUTIES AT STOP SIGNS,MULBERRY ST & S 19TH ST,40.2657143,-76.8600054,allison-hill
,2015-07-06T01:03:00.000-04:00,TERRORISTIC THREATS,400 BLK CUMBERLAND CT,40.269204,-76.8871949,midtown
,2015-07-05T20:35:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK HALE AV,40.266595,-76.84699,allison-hill
,2015-07-05T20:32:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,600 BLK MACLAY ST,40.2805146,-76.8903776,
,2015-07-05T20:07:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,MULBERRY ST & S 10TH ST,,,
,2015-07-05T19:49:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,400 BLK S 15TH ST,40.2610652,-76.8649648,allison-hill
,2015-07-05T17:58:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,SCHUYLKILL ST & GREEN ST,40.2851109,-76.9001297,uptown
,2015-07-05T17:11:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,1400 BLK WILLIAM ST,40.271134,-76.888998,midtown
,2015-07-05T16:50:00.000-04:00,PUBLIC DRUNKENESS,DERRY ST & S 13TH ST,40.2630583,-76.8687651,allison-hill
,2015-07-05T16:44:00.000-04:00,RETAIL THEFT-TAKE MDSE,100 BLK S 25TH ST,40.2706215,-76.8444783,allison-hill
,2015-07-05T16:30:00.000-04:00,UNSAFE LANE CHANGE,S 13TH ST & HANOVER ST,40.2479789,-76.860912,allison-hill
,2015-07-05T16:00:00.000-04:00,CONTEMPT FOR VIOLATION OF ORDER OR AGREEMENT,1700 BLK HUNTER ST,40.2611665,-76.8618396,allison-hill
,2015-07-05T15:47:00.000-04:00,DR UNREGIST VEH,PAXTON ST & S CAMERON ST,40.2557592,-76.8694305,allison-hill
,2015-07-05T12:47:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,FIRST BLK N 19TH ST,40.2698683,-76.8620089,allison-hill
,2015-07-05T12:00:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",2500 BLK AGATE ST,40.2870903,-76.8929809,uptown
,2015-07-05T10:40:00.000-04:00,ROBBERY OF MOTOR VEHICLE,FIRST BLK S 2ND ST,40.2584323,-76.8801469,downtown
,2015-07-05T04:24:00.000-04:00,DISORDERLY CONDUCT-UNREASONABLE NOISE,400 BLK WOODBINE ST,40.2811316,-76.8948012,uptown
,2015-07-05T03:00:00.000-04:00,"HARASSMENT - PHYSICALLY STRIKE, ETC",1900 BLK PARK ST,40.2690891,-76.8616219,allison-hill
,2015-07-05T01:40:00.000-04:00,POSSESSION OF MARIJUANA,800 BLK S FRONT ST,40.2647818,-76.8903718,
,2015-07-05T01:15:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,200 BLK N 2ND ST,40.2608781,-76.8842499,downtown
,2015-07-05T01:10:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP OF AN,600 BLK CAMP ST,40.2828709,-76.8915984,uptown
,2015-07-05T00:51:00.000-04:00,PUBLIC DRUNKENESS,2100 BLK MOLTKE ST,40.2813193,-76.8889229,uptown
2015-06-30T23:30:00.000-04:00,2015-07-01T01:48:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2600 BLK REEL ST,40.2881587,-76.8957639,uptown
,2015-06-30T19:08:00.000-04:00,SEXUAL ASSAULT,1600 BLK N 2ND ST,40.271751,-76.8941442,midtown
,2015-06-30T18:38:00.000-04:00,CR CONSP ENG/35 780-113 A30 MANUFACT/DEL/POSS W IN,100 BLK N 15TH ST,40.2678369,-76.8678037,allison-hill
2015-06-30T18:30:00.000-04:00,2015-06-30T18:30:00.000-04:00,BURGLARY- NOT ADAPTED/OVERNIGHT NO PERSON PRES,1300 BLK SYCAMORE ST,40.2516869,-76.863071,allison-hill
,2015-06-30T17:19:00.000-04:00,PUBLIC DRUNKENESS,1400 BLK MARKET ST,40.2663269,-76.869024,allison-hill
,2015-06-30T17:13:00.000-04:00,CARRYING FIREARM WITHOUT A LICENSE,1800 BLK BOAS ST,40.275666,-76.866454,allison-hill
,2015-06-30T16:24:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,MARKET ST & S 15TH ST,40.2666922,-76.8669497,allison-hill
,2015-06-30T15:20:00.000-04:00,DEF TRES ACTUAL COMMUNICATION TO,HALL MANOR,40.2497735,-76.855845,allison-hill
,2015-06-30T14:59:00.000-04:00,ROBBERY,3000 BLK N FRONT ST,40.2957856,-76.9054496,uptown
,2015-06-30T09:57:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,MARKET ST & S 14TH ST,40.266109,-76.8690771,allison-hill
,2015-06-30T09:35:00.000-04:00,ABANDONING VEH ON HIGHWAY,1900 BLK MULBERRY ST,40.265967,-76.859998,allison-hill
2015-06-30T00:30:00.000-04:00,2015-06-30T08:30:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1800 BLK N 3RD ST,40.275176,-76.893406,midtown
,2015-06-30T08:30:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,4000 BLK INDUSTRIAL RD,40.317687,-76.890063,northern-tier
,2015-06-30T08:15:00.000-04:00,ABANDONING VEH ON HIGHWAY,1900 BLK N 5TH ST,40.2777559,-76.891009,midtown
,2015-06-30T08:10:00.000-04:00,ABANDONING VEH ON HIGHWAY,1800 BLK N 2ND ST,40.274306,-76.896199,midtown
2015-06-29T13:30:00.000-04:00,2015-06-30T07:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2400 BLK MARKET ST,40.271572,-76.850859,allison-hill
2015-06-30T04:51:00.000-04:00,2015-06-30T04:51:00.000-04:00,BURGLARY- NOT ADAPTED/OVERNIGHT NO PERSON PRES,2100 BLK N 4TH ST,40.2795206,-76.89404,
,2015-06-30T03:18:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,HOWARD ST & S 14TH ST,,,
,2015-06-30T01:35:00.000-04:00,ROBBERY-TAKE PROPERTY FR OTHER/FORCE,HALL MANOR,40.2497735,-76.855845,allison-hill
,2015-06-30T00:32:00.000-04:00,ROBBERY,1700 BLK HANOVER ST,40.2500399,-76.855506,allison-hill
,2015-06-29T22:05:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,500 BLK N FRONT ST,40.262488,-76.8885843,downtown
,2015-06-29T20:28:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,DERRY ST & S 21ST ST,40.2606595,-76.8529167,allison-hill
,2015-06-29T19:53:00.000-04:00,FAIL TO CARRY REGIST,N 5TH ST & WOODBINE ST,40.2814715,-76.8935154,uptown
,2015-06-29T19:38:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,1700 BLK MARKET ST,40.2675849,-76.864767,allison-hill
,2015-06-29T17:38:00.000-04:00,TERRORISTIC THREATS,1400 BLK S 15TH ST,40.2775866,-76.8725054,allison-hill
,2015-06-29T17:00:00.000-04:00,ROBBERY-INFLICT THREAT IMM BOD INJ,2500 BLK TURNER ST,40.2835292,-76.8926253,uptown
,2015-06-29T16:06:00.000-04:00,RIDE/DR ANIM/DR VEH ON LIM ACC HWY,S FRONT ST & BLACKBERRY ST,40.2581596,-76.8821309,downtown
,2015-06-29T14:37:00.000-04:00,SEXUAL ASSAULT,2300 BLK GREEN ST,40.2818972,-76.8986558,uptown
2015-06-29T14:00:00.000-04:00,2015-06-29T14:15:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,S 13TH ST & SWATARA ST,40.2603551,-76.8675234,allison-hill
2015-06-29T13:30:00.000-04:00,2015-06-29T13:35:00.000-04:00,THEFT PROPERTY LOST ETC BY MISTAKE,2600 BLK AGATE ST,40.2891914,-76.8935605,uptown
,2015-06-29T11:15:00.000-04:00,NOT YIELDING AT ROADWAY,S CAMERON ST & PAXTON ST,40.2557592,-76.8694305,allison-hill
,2015-06-29T11:05:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,S 13TH ST & DERRY ST,40.2630583,-76.8687651,allison-hill
,2015-06-29T09:46:00.000-04:00,HARASSMENT & STALKING - ALARM REPEAT ANNOY,2900 BLK N 7TH ST,40.2916554,-76.8936195,uptown
,2015-06-29T07:13:00.000-04:00,FIREARMS NOT TO BE CARRIED W/O LICENSE,MARKET ST & S 13TH ST,40.2658321,-76.8700775,allison-hill
,2015-06-29T06:43:00.000-04:00,UNSAFE LANE CHANGE,REEL ST & SCHUYLKILL ST,40.2865286,-76.8949855,uptown
,2015-06-29T01:34:00.000-04:00,PUBLIC DRUNKENESS,300 BLK N 2ND ST,40.261789,-76.885609,downtown
,2015-06-29T00:01:00.000-04:00,THEFT FROM MOTOR VEHICLE,1600 BLK NAUDAIN ST,40.259637,-76.86271,allison-hill
,2015-06-28T23:36:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1800 BLK BROOKWOOD ST,40.2590102,-76.8591317,allison-hill
2015-06-28T20:02:00.000-04:00,2015-06-28T21:30:00.000-04:00,BURGLARY- NOT ADAPTED/OVERNIGHT NO PERSON PRES,700 BLK S CAMERON ST,40.2704617,-76.8766584,allison-hill
,2015-06-28T20:52:00.000-04:00,PUBLIC DRUNKENESS,CITY ISLAND,40.2547112,-76.8876968,downtown
,2015-06-28T20:24:00.000-04:00,PUBLIC DRUNKENESS,1200 BLK OYLER RD,40.2485185,-76.8617573,allison-hill
2015-06-28T13:30:00.000-04:00,2015-06-28T18:30:00.000-04:00,CRIM'L MISCH-ANOTHER PECUN LOSS,1100 BLK KITTATINNY ST,40.2608788,-76.8710201,allison-hill
2015-06-28T12:00:00.000-04:00,2015-06-28T17:36:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,200 BLK HUMMEL ST,40.2628069,-76.8702421,allison-hill
2015-06-28T13:00:00.000-04:00,2015-06-28T17:00:00.000-04:00,CRIM'L MISCH-ANOTHER PECUN LOSS,1900 BLK SWATARA ST,40.263058,-76.858563,allison-hill
,2015-06-28T16:25:00.000-04:00,PUBLIC DRUNKENESS,FIRST BLK S 3RD ST,40.2599907,-76.8792267,downtown
,2015-06-28T15:10:00.000-04:00,RETAIL THEFT-TAKE MDSE,100 BLK S 25TH ST,40.2706215,-76.8444783,allison-hill
,2015-06-28T14:03:00.000-04:00,PUBLIC DRUNKENESS,1300 BLK DERRY ST,40.2630701,-76.8687464,allison-hill
,2015-06-28T11:43:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,N FRONT ST & STRAWBERRY ST,40.2589627,-76.883592,downtown
,2015-06-28T10:45:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,N FRONT ST & FORSTER ST,40.2648881,-76.8904193,
2015-06-27T23:00:00.000-04:00,2015-06-28T10:45:00.000-04:00,THEFT FROM MOTOR VEHICLE,FIRST BLK N 2ND ST,40.260462,-76.8834882,downtown
,2015-06-28T04:30:00.000-04:00,CRIM'L MISCH-TAMPER W/PROPERTY,2000 BLK N 2ND ST,40.2765256,-76.8973014,midtown
,2015-06-28T03:41:00.000-04:00,ROBBERY-THREAT IMMED SER INJURY,100 BLK WALNUT ST,40.2595819,-76.8840879,downtown
,2015-06-28T03:18:00.000-04:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,300 BLK CHESTNUT ST,40.2600191,-76.87923,downtown
,2015-06-28T02:25:00.000-04:00,PUBLIC DRUNKENESS,500 BLK N 2ND ST,,,
,2015-06-28T02:04:00.000-04:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,LOCUST ST & N 2ND ST,40.2609618,-76.8839258,downtown
,2015-06-28T02:00:00.000-04:00,UNLAWFUL CONDUCT OF MINOR/CURFEW,N 6TH ST & SENECA ST,40.2852845,-76.8928775,uptown
,2015-06-28T01:32:00.000-04:00,PUBLIC DRUNKENESS,N 2ND ST & SOUTH ST,40.2625188,-76.8861158,downtown
,2015-06-28T01:29:00.000-04:00,DRIVING UNDER THE INFLUENCE OF ALCOHOL,HERR ST & N 17TH ST,40.2757038,-76.8687768,allison-hill
,2015-06-28T01:17:00.000-04:00,THEFT OF SERVICES; COMPENSATION FOR SERVICE,N 2ND ST & SOUTH ST,40.2625188,-76.8861158,downtown
,2015-06-28T01:05:00.000-04:00,PUBLIC DRUNKENESS,S 17TH ST & NAUDAIN ST,40.2598508,-76.8612088,allison-hill
,2015-06-27T23:53:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,1600 BLK THOMPSON ST,40.263002,-76.8634349,allison-hill
2015-06-27T20:00:00.000-04:00,2015-06-27T20:30:00.000-04:00,TERRORISTIC THREATS,500 BLK CURTIN ST,40.273077,-76.861225,uptown
,2015-06-27T20:15:00.000-04:00,MARIJUANA-SMALL AMT PERSONAL USE,1300 BLK BERRYHILL ST,40.2590456,-76.8669067,allison-hill
2015-06-27T00:56:00.000-04:00,2015-06-27T20:14:00.000-04:00,DISORDERLY CONDUCT HAZARDOUS/PHYSI OFF,N 6TH ST & SENECA ST,40.2852845,-76.8928775,uptown
,2015-06-27T20:11:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,1900 BLK DERRY ST,40.2620352,-76.8574005,allison-hill
,2015-06-27T20:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP OF AN,N 6TH ST & WICONISCO ST,40.290263,-76.8946997,uptown
,2015-06-27T19:46:00.000-04:00,CRIM TRES-ENTER STRUCTURE,100 BLK WALNUT ST,40.2595819,-76.8840879,downtown
,2015-06-27T17:58:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,300 BLK MARKET ST,40.2611553,-76.880825,downtown
,2015-06-27T17:32:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,1800 BLK DERRY ST,40.262147,-76.860239,allison-hill
2015-06-27T08:00:00.000-04:00,2015-06-27T17:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2600 BLK AGATE ST,40.2891914,-76.8935605,uptown
,2015-06-27T14:43:00.000-04:00,"PROHIBITIONS: LICENSE REVOKED, SUS",MARKET ST & N 9TH ST,40.2639682,-76.8765181,
,2015-06-27T13:30:00.000-04:00,DISREGARD TRAFFIC CONTROL DEVICE,S FRONT ST & MARKET ST,40.25854,-76.8828131,downtown
,2015-06-27T11:26:00.000-04:00,DEF TRES ACTUAL COMMUNICATION TO,300 BLK EVERGREEN ST,40.2615863,-76.8688777,allison-hill
2015-06-26T16:00:00.000-04:00,2015-06-27T11:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,100 BLK BALM ST,40.26731,-76.8722509,allison-hill
,2015-06-27T10:18:00.000-04:00,DISREGARD RED SIGNAL,300 BLK SCHUYLKILL ST,40.2855185,-76.8987462,uptown
,2015-06-27T08:56:00.000-04:00,VEHICLE TURNING LEFT,N 3RD ST & REILY ST,40.2715948,-76.8903585,midtown
2015-06-26T21:15:00.000-04:00,2015-06-27T08:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1400 BLK GREEN ST,40.270138,-76.891278,midtown
2015-06-27T00:01:00.000-04:00,2015-06-27T05:30:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,300 BLK S 17TH ST,40.263542,-76.8629963,allison-hill
,2015-06-27T04:22:00.000-04:00,PERIODS FOR REQ  LAMPS: FROM SUNSET-SUNRISE,S 13TH ST & VERNON ST,40.2643782,-76.8693955,allison-hill
,2015-06-27T02:39:00.000-04:00,ROBBERY-INFLICT SERIOUS BODILY INJURY,400 BLK N 2ND ST,,,
,2015-06-27T02:23:00.000-04:00,PUBLIC DRUNKENESS,100 BLK S 25TH ST,40.2706215,-76.8444783,allison-hill
,2015-06-27T02:10:00.000-04:00,PUBLIC DRUNKENESS,N 4TH ST & SCHUYLKILL ST,40.2859784,-76.8970287,uptown
,2015-06-27T02:06:00.000-04:00,CR CONSP ENG/35 780-113 A31I MARIJUANA-SMALL AMT P,DERRY ST & S 17TH ST,40.2622216,-76.8623465,allison-hill
,2015-06-27T01:39:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,2400 BLK N 6TH ST,40.2853319,-76.8932279,uptown
,2015-06-27T00:10:00.000-04:00,PUBLIC DRUNKENESS,N 19TH ST & NORTH ST,40.2735634,-76.8637741,allison-hill
,2015-06-26T20:52:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,100 BLK HERR ST,40.2666042,-76.8909996,midtown
,2015-06-26T20:45:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,MARKET ST & S 16TH ST,40.2668897,-76.8662325,allison-hill
,2015-06-26T20:01:00.000-04:00,DR UNREGIST VEH,1900 BLK ELLSWORTH AL,40.2648826,-76.8596235,allison-hill
,2015-06-26T19:26:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,S 15TH ST & VERNON ST,40.2638276,-76.8650426,allison-hill
,2015-06-26T19:05:00.000-04:00,DISORDERLY CONDUCT ENGAGE IN FIGHTING,1400 BLK S 15TH ST,40.2775866,-76.8725054,allison-hill
,2015-06-26T17:29:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,HALL MANOR,40.2497735,-76.855845,allison-hill
,2015-06-26T17:09:00.000-04:00,OPER VEH W/O REQ'D FINANC RESP,PAXTON ST & S 19TH ST,40.2547975,-76.8548125,allison-hill
,2015-06-26T15:54:00.000-04:00,ROBBERY,1400 BLK DERRY ST,40.263026,-76.866999,allison-hill
2015-06-26T14:00:00.000-04:00,2015-06-26T14:05:00.000-04:00,TERRORISTIC THREATS,100 BLK S FRONT ST,40.257632,-76.8811727,downtown
,2015-06-26T13:55:00.000-04:00,FORGERY-ALTER WRITING,1300 BLK S 17TH ST,40.277183,-76.869877,allison-hill
,2015-06-26T13:27:00.000-04:00,POSSESSION OF MARIJUANA,200 BLK S 17TH ST,40.264386,-76.863696,allison-hill
,2015-06-26T12:30:00.000-04:00,DISREGARD TRAFFIC CONTROL DEVICE,100 BLK S FRONT ST,40.257632,-76.8811727,downtown
2015-06-25T12:00:00.000-04:00,2015-06-26T12:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,1600 BLK MARKET ST,40.267178,-76.866197,allison-hill
,2015-06-26T11:00:00.000-04:00,CORRUPTION OF MINORS,2100 BLK N 3RD ST,40.279097,-76.896115,uptown
,2015-06-26T10:55:00.000-04:00,THEFT OF SERVICES; COMPENSATION FOR SERVICE,100 BLK S FRONT ST,40.257632,-76.8811727,downtown
,2015-06-26T10:20:00.000-04:00,ABANDONING VEH ON HIGHWAY,CUMBERLAND ST & PENN ST,40.2679142,-76.8901807,midtown
2015-06-25T22:00:00.000-04:00,2015-06-26T09:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1400 BLK BERRYHILL ST,40.2594042,-76.8656626,allison-hill
,2015-06-26T01:20:00.000-04:00,DEF TRES ACTUAL COMMUNICATION TO,FIRST BLK N 2ND ST,40.260462,-76.8834882,downtown
,2015-06-26T01:12:00.000-04:00,INDEC ASSLT-LESS THAN 13 YEARS OLD,2300 BLK PENN ST,40.2817176,-76.8993452,uptown
,2015-06-26T01:02:00.000-04:00,RECKLESSLY ENDANGERING ANOTHER PERSON,1700 BLK DERRY ST,40.26239,-76.862159,allison-hill
,2015-06-26T00:07:00.000-04:00,FALSE ID TO LAW ENFORCEMENT AUTHORITY,RADNOR ST & WALDO ST,40.2892181,-76.8918336,uptown
,2015-06-25T23:37:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,FIRST BLK S 13TH ST,40.264518,-76.869788,allison-hill
,2015-06-25T23:36:00.000-04:00,PUBLIC DRUNKENESS,1400 BLK S 15TH ST,40.2775866,-76.8725054,allison-hill
,2015-06-25T20:15:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SUBS,FIRST BLK S 21ST ST,40.268056,-76.856706,allison-hill
2015-06-25T15:00:00.000-04:00,2015-06-25T20:00:00.000-04:00,BURGLARY-ENTERS STRUCTURE W/NO PERSON PRESENT,1500 BLK S 13TH ST,40.245043,-76.857911,allison-hill
,2015-06-25T18:27:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,3900 BLK INDUSTRIAL RD,40.3113794,-76.8868363,northern-tier
,2015-06-25T17:56:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,FIRST BLK S 19TH ST,40.266529,-76.8616,allison-hill
,2015-06-25T17:00:00.000-04:00,MANUFACT/DEL/POSS W INT TO MAN/DEL CONTRLLD SU,AGATE ST & WICONISCO ST,40.290475,-76.8938726,uptown
,2015-06-25T15:57:00.000-04:00,SIMPLE ASSAULT-ATTEMPTS/CAUSES BODILY INJURY,600 BLK N 18TH ST,40.2723744,-76.865584,allison-hill
2015-06-25T01:00:00.000-04:00,2015-06-25T14:59:00.000-04:00,THEFT FROM MOTOR VEHICLE,HALL MANOR,40.2497735,-76.855845,allison-hill
,2015-06-25T12:19:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,1700 BLK N CAMERON ST,40.2787338,-76.8795034,allison-hill
,2015-06-25T11:57:00.000-04:00,ENDANGERING WELFARE OF CHILDREN PARENT/GUARDIA,S 15TH ST & SWATARA ST,40.2610733,-76.8649489,allison-hill
,2015-06-25T11:00:00.000-04:00,"POSSESS CONTROL SUBS, CONTRABAND/INMATE",FIRST BLK N CAMERON ST,40.2664785,-76.8756491,allison-hill
,2015-06-25T10:48:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,1300 BLK CLOVERLY TE,,,
2015-06-24T18:00:00.000-04:00,2015-06-25T10:00:00.000-04:00,CRIM'L MISCH-INT'L DAMAGE REAL/PERSONAL PROP O,1200 BLK S CAMERON ST,40.2733298,-76.8776371,allison-hill
,2015-06-25T10:00:00.000-04:00,ABANDONING VEH ON HIGHWAY,2300 BLK GREEN ST,40.2818972,-76.8986558,uptown
,2015-06-25T09:40:00.000-04:00,ABANDONING VEH ON HIGHWAY,2600 BLK N 6TH ST,40.2885909,-76.894569,uptown
2015-06-24T22:00:00.000-04:00,2015-06-25T09:00:00.000-04:00,THEFT FROM MOTOR VEHICLE,400 BLK S 14TH ST,40.260542,-76.86648,allison-hill
,2015-06-25T08:40:00.000-04:00,ABANDONING VEH ON HIGHWAY,1300 BLK WALNUT ST,40.2677838,-76.8709815,allison-hill
,2015-06-25T06:30:00.000-04:00,USE/POSS W INTENT TO USE DRUG PARAPHERNALIA,1600 BLK HILLSIDE VG,,,
,2015-06-25T03:57:00.000-04:00,DRIV WHILE OPER PRIV SUSP OR REVOKED,MARKET ST & N 15TH ST,40.2666922,-76.8669497,allison-hill
2015-06-24T20:00:00.000-04:00,2015-06-25T03:00:00.000-04:00,THEFT BY UNLAWFUL TAKING - MOVABLE PROPERTY,2700 BLK GREEN ST,40.28905,-76.902452,uptown
,2015-06-25T02:20:00.000-04:00,CARRYING FIREARM WITHOUT A LICENSE,MARKET ST & N 14TH ST,40.266109,-76.8690771,allison-hill
2015-06-25T01:24:00.000-04:00,2015-06-25T01:40:00.000-04:00,INTENTIONALLY POSS CONT/COUNTRFT SUB BY UNAUTH,1900 BLK NORTH ST,40.273839,-76.863744,allison-hill
